PROD_EST,COBERTURA,ANIO,ID_ENTIDAD,TEMA,CATEGORIA,DESCRIPCION_CATEGORIA,VALOR,ESTATUS
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,Contraloría general del estado,50242257,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,Dependencias diversas,203884999,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Concepto,Remuneraciones adicionales y especiales,7305427612,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,Primas por años de servicios efectivos prestados,259291951,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,"Primas de vacaciones, dominical y gratificación de fin de año",2708790349,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,Horas extraordinarias,224703,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,Compensaciones,4337120609,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Concepto,Seguridad social,4368283196,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,Aportaciones de seguridad social,1569257870,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,Aportaciones a fondos de vivienda,633691673,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,Aportaciones al sistema para el retiro,1881667372,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,Aportaciones para seguros,283666281,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Concepto,Otras prestaciones sociales y económicas,5529366879,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,Indemnizaciones,50739405,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,Prestaciones y haberes de retiro,777001875,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,Prestaciones contractuales,4701616480,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,Otras prestaciones sociales y económicas,9119,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Concepto,Pago de estímulos a servidores públicos,1732557808,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,Estímulos,1732557808,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Capítulo,Materiales y suministros,1505919620,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Concepto,"Materiales de administración, emisión de documentos y artículos oficiales",406447585,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,"Materiales, útiles y equipos menores de oficina",88849175,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,Materiales y útiles de impresión y reproducción,1773669,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,Material estadístico y geográfico,55315,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,"Materiales, útiles y equipos menores de tecnologías de la información y comunicaciones",28968070,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,Material impreso e información digital,11399571,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,Material de limpieza,43252486,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,Materiales y útiles de enseñanza,54875971,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,Materiales para el registro e identificación de bienes y personas,177273328,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Concepto,Alimentos y utensilios,445823916,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,Productos alimenticios para personas,441108018,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,Productos alimenticios para animales,3776092,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,Utensilios para el servicio de alimentación,939806,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Concepto,"Herramientas, refacciones y accesorios menores",58159189,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,Herramientas menores,3235321,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,Refacciones y accesorios menores de edificios,510322,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,"Refacciones y accesorios menores de mobiliario y equipo de administración, educacional y recreativo",296777,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,Refacciones y accesorios menores de equipo de cómputo y tecnologías de la información,12090448,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,Refacciones y accesorios menores de equipo e instrumental médico y de laboratorio,120059,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,Refacciones y accesorios menores de equipo de transporte,41062131,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,Refacciones y accesorios menores de equipo de defensa y seguridad,346175,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,Refacciones y accesorios menores de maquinaria y otros equipos,12371,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,Refacciones y accesorios menores otros bienes muebles,485585,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Concepto,Materiales y artículos de construcción y de reparación,31642384,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,Productos minerales no metálicos,460374,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,Cemento y productos de concreto,428363,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,"Cal, yeso y productos de yeso",451168,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,Madera y productos de madera,194117,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,Vidrio y productos de vidrio,79011,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,Material eléctrico y electrónico,9867952,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,Artículos metálicos para la construcción,4750053,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,Materiales complementarios,4927261,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,Otros materiales y artículos de construcción y reparación,10484085,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Concepto,"Productos químicos, farmacéuticos, laboratorio y materias primas de producción y comercialización",50437587,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,"Productos químicos, farmacéuticos y de laboratorio",50065223,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Subpartida Genérica,Productos químicos básicos,628976,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Subpartida Genérica,"Fertilizantes, pesticidas y otros agroquímicos",368785,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Subpartida Genérica,Medicinas y productos farmacéuticos,14067647,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Subpartida Genérica,"Materiales, accesorios y suministros médicos",2354837,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Subpartida Genérica,"Materiales, accesorios y suministros de laboratorio",11084588,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Subpartida Genérica,Otros productos químicos,21560390,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,Materias primas y materiales de producción y comercialización,362202,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Subpartida Genérica,"Combustibles, lubricantes, aditivos, carbón y sus derivados adquiridos como materia prima",13604,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Subpartida Genérica,"Productos de cuero, piel, plástico y hule adquiridos como materia prima",348598,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,Otros productos adquiridos como materia prima,10162,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Concepto,"Combustibles, lubricantes y aditivos",470901846,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,"Combustibles, lubricantes y aditivos",470901846,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Concepto,"Vestuario, blancos, prendas de protección y artículos deportivos",38030037,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,Vestuario y uniformes,23800254,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,Prendas de seguridad y protección personal,8667073,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,Artículos deportivos,1131796,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,Productos textiles,2632646,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,"Blancos y otros productos textiles, excepto prendas de vestir",1798268,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Concepto,Materiales y suministros para seguridad,4477076,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,Prendas de protección para seguridad pública y nacional,4477076,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Capítulo,Servicios generales,4948015766,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Concepto,Servicios básicos,641764499,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,Energía eléctrica,410834601,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,Gas,10853610,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,Agua,64691397,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,Telefonía tradicional,10409016,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,Telefonía celular,614336,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,Servicios de telecomunicaciones y satélites,93556720,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,"Servicios de acceso de Internet, redes y procesamiento de información",48291539,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,Servicios postales y telegráficos,2407056,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,Servicios integrales y otros servicios,106224,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Concepto,Servicios de arrendamiento,656622511,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,Arrendamiento de terrenos,2861720,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,Arrendamiento de edificios,84972879,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,"Arrendamiento de mobiliario y equipo de administración, educacional y recreativo",31103147,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,Arrendamiento de equipo de transporte,45282391,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,"Arrendamiento de maquinaria, otros equipos y herramientas",478976353,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,Arrendamiento de activos intangibles,4937463,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,Otros arrendamientos,8488558,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Concepto,"Servicios profesionales, científicos, técnicos y otros servicios",465651442,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,"Servicios legales, de contabilidad, auditoría y relacionados",17369349,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,"Servicios de diseño, arquitectura, ingeniería y actividades relacionadas",597309,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,"Servicios de consultoría administrativa, procesos, técnica y en tecnologías de la información",131118976,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,Servicios de capacitación,54075209,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,Servicios de investigación científica y desarrollo,47873248,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,"Servicios de apoyo administrativo, traducción, fotocopiado e impresión",106812617,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,Servicios de protección y seguridad,505494,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,Servicios de vigilancia,31088047,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,"Servicios profesionales, científicos y técnicos integrales",76211193,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Concepto,"Servicios financieros, bancarios y comerciales",311776480,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,Servicios financieros y bancarios,6870800,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,"Servicios de recaudación, traslado y custodia de valores",18596601,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,Seguro de bienes patrimoniales,285826953,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,"Almacenaje, envase y embalaje",59706,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,Fletes y maniobras,422420,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Concepto,"Servicios de instalación, reparación, mantenimiento y conservación",590288350,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,Conservación y mantenimiento menor de inmuebles,112114784,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,"Instalación, reparación y mantenimiento de mobiliario y equipo de administración, educacional y recreativo",6228539,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,"Instalación, reparación y mantenimiento de equipo de cómputo y tecnología de la información",235017434,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,Servicios de jardinería y fumigación,3705455,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,Reparación y mantenimiento de equipo de transporte,111616925,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,"Reparación y mantenimiento de equipo de defensa y seguridad e instalación, reparación y mantenimiento de equipo e instrumental médico y de laboratorio",3841905,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Subpartida Genérica,"Instalación, reparación y mantenimiento de equipo e instrumental médico y de laboratorio",3841905,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,"Instalación, reparación y mantenimiento de maquinaria, otros equipos y herramienta",80924837,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,Servicios de limpieza y manejo de desechos,36838471,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Concepto,Servicios de comunicación social y publicidad,227432911,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,"Difusión por radio, televisión y otros medios de mensajes sobre programas y actividades gubernamentales",158658026,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,"Servicios de creatividad, preproducción y producción de publicidad, excepto Internet",15341894,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,"Servicios de la industria fílmica, del sonido y del video",15525900,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,Servicio de creación y difusión de contenido exclusivamente a través de Internet,37907091,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Concepto,Servicios de traslado y viáticos,159341037,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,Pasajes aéreos,15695355,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,Pasajes terrestres,5815476,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,Viáticos en el país,123168078,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,Viáticos en el extranjero,6929152,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,Otros servicios de traslado y hospedaje,7732976,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Concepto,Servicios oficiales,127793504,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,Gastos de ceremonial,5650,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,Gastos de orden social y cultural,21019971,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,Congresos y convenciones,98978693,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,Exposiciones,7750674,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,Gastos de representación,38516,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Concepto,Otros servicios generales,1767345032,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,Servicios funerarios y de cementerios,8760283,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,Impuestos y derechos,1626905,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,Sentencias y resoluciones por autoridad competente,276264396,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,"Penas, multas, accesorios y actualizaciones",1131241,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,Impuesto sobre nóminas y otros que se deriven de una relación laboral,1436945976,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,Otros servicios generales,42616231,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Capítulo,"Transferencias, asignaciones, subsidios y otras ayudas",43979593991,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Concepto,Transferencias internas y asignaciones al sector público,43924133775,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,A poderes,2756518560,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Subpartida Genérica,Legislativo,996474736,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Subpartida Genérica,Judicial,1760043824,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,A instituciones del gobierno según función,40117277593,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Subpartida Genérica,Instituciones y programas de educación,15192379593,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Subpartida Genérica,Instituciones y programas de salud,14940221632,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Subpartida Genérica,Instituciones y programas de asistencia social,3075977132,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Subpartida Genérica,Instituciones y programas de cultura y deporte,829673330,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Subpartida Genérica,Instituciones y programas de seguridad pública,624355542,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Subpartida Genérica,Instituciones y programas del sector turismo,141763616,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Subpartida Genérica,Instituciones y programas del sector agropecuario,929587931,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Subpartida Genérica,Instituciones y programas del sector económico,369954387,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Subpartida Genérica,Instituciones y programas ecológicos,379649109,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Subpartida Genérica,Instituciones y programas de infraestructura,3633715321,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,Órganos autónomos y electorales,592822122,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Subpartida Genérica,Instituto electoral,182250913,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Subpartida Genérica,Comisión de derechos humanos,147495743,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Subpartida Genérica,Instituciones de transparencia,57168202,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Subpartida Genérica,Diversos órganos autónomos y electorales,205907264,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,Diversas transferencias,457515500,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Subpartida Genérica,Otras transferencias,457515500,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Concepto,Ayudas sociales,54767095,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,Becas y otras ayudas para programas de capacitación,54767095,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Concepto,Pensiones y jubilaciones,693121,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2019,14,Egresos,Partida Genérica,Pensiones,693121,Cifras Definitivas
