cve_entidad,desc_entidad,cve_municipio,desc_municipio,id_indicador,indicador,año,valor,unidad_medida
04,Campeche,005,Hecelchakán,6200240388,Porcentaje de hombres de 65 a 69 años,2015,1.2233003,Porcentaje
04,Campeche,005,Hecelchakán,6200240388,Porcentaje de hombres de 65 a 69 años,2020,1.48196885672212,Porcentaje
04,Campeche,005,Hecelchakán,6200240389,Tasa de crecimiento promedio anual de las viviendas particulares habitadas,2020,2.09719597736449,Tasa
04,Campeche,005,Hecelchakán,6200240390,Porcentaje de la población con discapacidad por accidente,2020,14.0939597315436,Porcentaje
04,Campeche,005,Hecelchakán,6200240395,"Viviendas, de cada cien que cuentan con electricidad, agua y drenaje",2020,87.4638030888031,Porcentaje
04,Campeche,005,Hecelchakán,6200240396,Porcentaje de la población de 30 a 59 años con limitación en la actividad,2020,11.8168143072037,Porcentaje
04,Campeche,005,Hecelchakán,6200240397,Tasa de monolingüismo de la población de 5 años y más hablante de Chol (Ch''ol),2020,0,Porcentaje
04,Campeche,005,Hecelchakán,6200240398,Tasa de monolingüismo de la población de 5 años y más hablante de Totonaca (Totonaco),2020,0,Porcentaje
04,Campeche,005,Hecelchakán,6200240407,Índice de envejecimiento,2020,42.7903169219974,Porcentaje
04,Campeche,005,Hecelchakán,6200240410,Porcentaje de hombres de 60 a 64 años,2015,1.4922983,Porcentaje
04,Campeche,005,Hecelchakán,6200240410,Porcentaje de hombres de 60 a 64 años,2020,1.66055706990005,Porcentaje
04,Campeche,005,Hecelchakán,6200240411,Porcentaje de hombres de 85 años y más,2015,0.5219842,Porcentaje
04,Campeche,005,Hecelchakán,6200240411,Porcentaje de hombres de 85 años y más,2020,0.516965880251903,Porcentaje
04,Campeche,005,Hecelchakán,6200240413,Tasa de monolingüismo de la población de 5 años y más hablante de Huasteco,2020,0,Porcentaje
04,Campeche,005,Hecelchakán,6200240414,"Porcentaje de la población derechohabiente en PEMEX, SDN o SM",2015,0.7469161,Porcentaje
04,Campeche,005,Hecelchakán,6200240414,"Porcentaje de la población derechohabiente en PEMEX, SDN o SM",2020,0.825980095894275,Porcentaje
04,Campeche,005,Hecelchakán,6200240416,Porcentaje de la población usuaria de servicios de salud en instituciones de servicios médicos privados,2020,0.76554252790201,Porcentaje
04,Campeche,005,Hecelchakán,6200240421,Porcentaje de la población derechohabiente en el ISSSTE,2015,16.062469,Porcentaje
04,Campeche,005,Hecelchakán,6200240421,Porcentaje de la población derechohabiente en el ISSSTE,2020,19.460896893509,Porcentaje
04,Campeche,005,Hecelchakán,6200240423,Porcentaje de hombres de 40 a 44 años,2015,3.1158933,Porcentaje
04,Campeche,005,Hecelchakán,6200240423,Porcentaje de hombres de 40 a 44 años,2020,3.13312654698123,Porcentaje
04,Campeche,005,Hecelchakán,6200240424,Tasa de monolingüismo de la población de 5 años y más hablante de Mixe,2020,0,Porcentaje
04,Campeche,005,Hecelchakán,6200240425,Porcentaje de hombres de 70 a 74 años,2015,0.8678387,Porcentaje
04,Campeche,005,Hecelchakán,6200240425,Porcentaje de hombres de 70 a 74 años,2020,0.88980793934267,Porcentaje
04,Campeche,005,Hecelchakán,6200240426,Porcentaje de mujeres de 60 a 64 años,2015,1.5275243,Porcentaje
04,Campeche,005,Hecelchakán,6200240426,Porcentaje de mujeres de 60 a 64 años,2020,1.6354920575242,Porcentaje
04,Campeche,005,Hecelchakán,6200240427,Porcentaje de mujeres de 65 a 69 años,2015,1.0567778,Porcentaje
04,Campeche,005,Hecelchakán,6200240427,Porcentaje de mujeres de 65 a 69 años,2020,1.55089764075571,Porcentaje
04,Campeche,005,Hecelchakán,6200240428,Tasa de monolingüismo de la población de 5 años y más hablante de Otomí,2020,0,Porcentaje
04,Campeche,005,Hecelchakán,6200240430,Porcentaje de la población con limitación para caminar y moverse,2020,38.0606443461781,Porcentaje
04,Campeche,005,Hecelchakán,6200240431,Población de 5 años y más hablante de Purépecha (Tarasco),2020,0,Personas
04,Campeche,005,Hecelchakán,6200240432,Tasa de monolingüismo de la población de 5 años y más hablante de Zoque,2020,0,Porcentaje
04,Campeche,005,Hecelchakán,6200240433,Tasa de monolingüismo de la población de 5 años y más hablante de Lenguas zapotecas,2020,0,Porcentaje
04,Campeche,005,Hecelchakán,6200240434,Población de 5 años y más hablante de Chatino,2020,0,Personas
04,Campeche,005,Hecelchakán,6200240435,Porcentaje de la población con limitación para atender el cuidado personal,2020,4.16929879974731,Porcentaje
04,Campeche,005,Hecelchakán,6200240443,Porcentaje de mujeres de 35 a 39 años,2015,3.6955199,Porcentaje
04,Campeche,005,Hecelchakán,6200240443,Porcentaje de mujeres de 35 a 39 años,2020,4.04486637215277,Porcentaje
04,Campeche,005,Hecelchakán,6200240444,Porcentaje de hombres de 55 a 59 años,2015,1.7196657,Porcentaje
04,Campeche,005,Hecelchakán,6200240444,Porcentaje de hombres de 55 a 59 años,2020,2.02713287589686,Porcentaje
04,Campeche,005,Hecelchakán,6200240445,Porcentaje de hombres de 5 a 9 años,2015,5.20383,Porcentaje
04,Campeche,005,Hecelchakán,6200240445,Porcentaje de hombres de 5 a 9 años,2020,4.42710781088448,Porcentaje
04,Campeche,005,Hecelchakán,6200240447,Porcentaje de la población de 15 años y más sin instrucción,2020,9.65933407515193,Porcentaje
04,Campeche,005,Hecelchakán,6200240449,Tasa de monolingüismo de la población de 5 años y más hablante de lengua indígena,2020,2.31515373352855,Porcentaje
04,Campeche,005,Hecelchakán,6200240450,Porcentaje de la población con limitación para ver,2020,58.433354390398,Porcentaje
04,Campeche,005,Hecelchakán,6200240451,Población de 5 años y más hablante de Tarahumara,2020,0,Personas
04,Campeche,005,Hecelchakán,6200240452,Población de 5 años y más hablante de Chol (Ch''ol),2020,23,Personas
04,Campeche,005,Hecelchakán,6200240453,Población de 5 años y más hablante de Totonaca (Totonaco),2020,1,Personas
04,Campeche,005,Hecelchakán,6200240454,Tasa de monolingüismo de la población de 5 años y más hablante de Mazahua,2020,0,Porcentaje
04,Campeche,005,Hecelchakán,6200240458,Porcentaje de la población con discapacidad por edad avanzada,2020,31.4765100671141,Porcentaje
04,Campeche,005,Hecelchakán,6200240459,Porcentaje de la población con discapacidad por nacimiento,2020,14.7651006711409,Porcentaje
04,Campeche,005,Hecelchakán,6200240466,Población de 5 años y más hablante de Tlapaneco,2020,0,Personas
04,Campeche,005,Hecelchakán,6200240471,Porcentaje de la población derechohabiente en el IMSS,2015,18.254178,Porcentaje
04,Campeche,005,Hecelchakán,6200240471,Porcentaje de la población derechohabiente en el IMSS,2020,25.2508159071679,Porcentaje
04,Campeche,005,Hecelchakán,6200240475,Porcentaje de hombres de 80 a 84 años,2015,0.3874852,Porcentaje
04,Campeche,005,Hecelchakán,6200240475,Porcentaje de hombres de 80 a 84 años,2020,0.43237146348341,Porcentaje
04,Campeche,005,Hecelchakán,6200240477,Porcentaje de la población de 85 y más con limitación en la actividad,2020,24.0740740740741,Porcentaje
04,Campeche,005,Hecelchakán,6200240478,Porcentaje de la población con limitación para escuchar,2020,20.2147820593809,Porcentaje
04,Campeche,005,Hecelchakán,6200240479,Porcentaje de la población con limitación para poner atención o aprender,2020,14.8452305748579,Porcentaje
04,Campeche,005,Hecelchakán,6200240480,Población de 5 años y más hablante de Huasteco,2020,1,Personas
04,Campeche,005,Hecelchakán,6200240481,Población de 5 años y más hablante de Tzotzil (Tsotsil),2020,0,Personas
04,Campeche,005,Hecelchakán,6200240486,Porcentaje de hombres de 25 a 29 años,2015,3.9260896,Porcentaje
04,Campeche,005,Hecelchakán,6200240486,Porcentaje de hombres de 25 a 29 años,2020,3.61562803521634,Porcentaje
04,Campeche,005,Hecelchakán,6200240488,Porcentaje de la población de 15 a 29 años con limitación en la actividad,2020,3.96589587908539,Porcentaje
04,Campeche,005,Hecelchakán,6200240493,Porcentaje de la población de 5 años y más hablante de lengua indígena,2020,37.4144070117776,Porcentaje
04,Campeche,005,Hecelchakán,6200240495,Porcentaje de la población con discapacidad por otra causa,2020,7.04697986577181,Porcentaje
04,Campeche,005,Hecelchakán,6200240496,Población de 5 años y más hablante de Náhuatl,2020,15,Personas
04,Campeche,005,Hecelchakán,6200240497,Población no católica,2020,8514,Miles de personas
04,Campeche,005,Hecelchakán,6200240499,Porcentaje de la población que profesa la religión protestante y evangélica,2020,26.5720462449478,Porcentaje
04,Campeche,005,Hecelchakán,6200240507,Porcentaje de mujeres de 50 a 54 años,2015,2.3249111,Porcentaje
04,Campeche,005,Hecelchakán,6200240507,Porcentaje de mujeres de 50 a 54 años,2020,2.60676128708839,Porcentaje
04,Campeche,005,Hecelchakán,6200240509,Tasa de monolingüismo de la población de 5 años y más hablante de Tarahumara,2020,0,Porcentaje
04,Campeche,005,Hecelchakán,6200240518,Porcentaje de hombres de 30 a 34 años,2015,4.1406475,Porcentaje
04,Campeche,005,Hecelchakán,6200240518,Porcentaje de hombres de 30 a 34 años,2020,3.8224143873171,Porcentaje
04,Campeche,005,Hecelchakán,6200240520,Porcentaje de hombres de 20 a 24 años,2015,4.3904314,Porcentaje
04,Campeche,005,Hecelchakán,6200240520,Porcentaje de hombres de 20 a 24 años,2020,4.16392518093806,Porcentaje
04,Campeche,005,Hecelchakán,6200240521,Población de 5 años y más hablante de Zoque,2020,0,Personas
04,Campeche,005,Hecelchakán,6200240522,Tasa de monolingüismo de la población de 5 años y más hablante de Purépecha (Tarasco),2020,0,Porcentaje
04,Campeche,005,Hecelchakán,6200240532,Porcentaje de hombres de 45 a 49 años,2015,2.2576616,Porcentaje
04,Campeche,005,Hecelchakán,6200240532,Porcentaje de hombres de 45 a 49 años,2020,2.92947332142745,Porcentaje
04,Campeche,005,Hecelchakán,6200240533,Porcentaje de hombres de 50 a 54 años,2015,2.3697441,Porcentaje
04,Campeche,005,Hecelchakán,6200240533,Porcentaje de hombres de 50 a 54 años,2020,2.40310806153461,Porcentaje
04,Campeche,005,Hecelchakán,6200240534,Tasa de monolingüismo de la población de 5 años y más hablante de Resto de lenguas,2020,0,Porcentaje
04,Campeche,005,Hecelchakán,6200240535,Población de 5 años y más hablante de Mazateco,2020,3,Personas
04,Campeche,005,Hecelchakán,6200240536,Tasa de monolingüismo de la población de 5 años y más hablante de Tlapaneco,2020,0,Porcentaje
04,Campeche,005,Hecelchakán,6200240537,Tasa de monolingüismo de la población de 5 años y más hablante de Tzeltal (Tseltal),2020,0,Porcentaje
04,Campeche,005,Hecelchakán,6200240538,Población de 5 años y más hablante del Resto de lenguas,2020,9,Personas
04,Campeche,005,Hecelchakán,6200240539,Tasa de monolingüismo de la población de 5 años y más hablante de Lenguas chinantecas,2020,0,Porcentaje
04,Campeche,005,Hecelchakán,6200240540,Porcentaje de la población con discapacidad por enfermedad,2020,39.5302013422819,Porcentaje
04,Campeche,005,Hecelchakán,6200240548,Porcentaje de mujeres de 25 a 29 años,2015,4.3488007,Porcentaje
04,Campeche,005,Hecelchakán,6200240548,Porcentaje de mujeres de 25 a 29 años,2020,4.24538647115957,Porcentaje
04,Campeche,005,Hecelchakán,6200240549,Porcentaje de mujeres de 30 a 34 años,2015,4.4064431,Porcentaje
04,Campeche,005,Hecelchakán,6200240549,Porcentaje de mujeres de 30 a 34 años,2020,4.1075289030924,Porcentaje
04,Campeche,005,Hecelchakán,6205370864,Porcentaje de población que se considera afrodescendiente,2015,0,Porcentaje
04,Campeche,005,Hecelchakán,6205370864,Porcentaje de población que se considera afrodescendiente,2020,0.720619105805684,Porcentaje
04,Campeche,005,Hecelchakán,6207019007,Porcentaje de la población de 12 años y más viuda,2015,3.9344816,Porcentaje
04,Campeche,005,Hecelchakán,6207019007,Porcentaje de la población de 12 años y más viuda,2020,4.42160611854685,Porcentaje
04,Campeche,005,Hecelchakán,6207019009,Porcentaje de la población de 12 años y más casada,2015,54.859,Porcentaje
04,Campeche,005,Hecelchakán,6207019009,Porcentaje de la población de 12 años y más casada,2020,49.486137667304,Porcentaje
04,Campeche,005,Hecelchakán,6207019010,Porcentaje de población de 25 años y más alfabeta,2015,87.097746,Porcentaje
04,Campeche,005,Hecelchakán,6207019010,Porcentaje de población de 25 años y más alfabeta,2020,89.561045549796,Porcentaje
04,Campeche,005,Hecelchakán,6207019011,Porcentaje de la población de 12 años y más soltera,2015,30.973489,Porcentaje
04,Campeche,005,Hecelchakán,6207019011,Porcentaje de la población de 12 años y más soltera,2020,31.4690885914595,Porcentaje
04,Campeche,005,Hecelchakán,6207019012,Porcentaje de la población de 12 años y más separada,2015,1.8574806,Porcentaje
04,Campeche,005,Hecelchakán,6207019012,Porcentaje de la población de 12 años y más separada,2020,2.66491395793499,Porcentaje
04,Campeche,005,Hecelchakán,6207019016,Porcentaje de la población de 12 años y más divorciada,2015,1.0638298,Porcentaje
04,Campeche,005,Hecelchakán,6207019016,Porcentaje de la población de 12 años y más divorciada,2020,1.96781389420013,Porcentaje
04,Campeche,005,Hecelchakán,6207019017,Porcentaje de población afiliada a otra institución,2015,0.0679015,Porcentaje
04,Campeche,005,Hecelchakán,6207019017,Porcentaje de población afiliada a otra institución,2020,0.817921753495306,Porcentaje
04,Campeche,005,Hecelchakán,6207019018,Porcentaje de población afiliada a servicios de salud,2015,84.883125,Porcentaje
04,Campeche,005,Hecelchakán,6207019018,Porcentaje de población afiliada a servicios de salud,2020,77.7610677695272,Porcentaje
04,Campeche,005,Hecelchakán,6207019019,Porcentaje de la población de 12 años y más en unión libre,2015,7.2483958,Porcentaje
04,Campeche,005,Hecelchakán,6207019019,Porcentaje de la población de 12 años y más en unión libre,2020,9.99043977055449,Porcentaje
04,Campeche,005,Hecelchakán,6207019020,Porcentaje de población de 15 años y más sin escolaridad,2015,12.877996,Porcentaje
04,Campeche,005,Hecelchakán,6207019020,Porcentaje de población de 15 años y más sin escolaridad,2020,9.34691431995207,Porcentaje
04,Campeche,005,Hecelchakán,6207019022,Porcentaje de viviendas particulares habitadas propias,2015,90.249641,Porcentaje
04,Campeche,005,Hecelchakán,6207019022,Porcentaje de viviendas particulares habitadas propias,2020,91.2661125165643,Porcentaje
04,Campeche,005,Hecelchakán,6207019023,Porcentaje de hijos fallecidos de las mujeres de 15 a 49 años,2015,1.9847973,Porcentaje
04,Campeche,005,Hecelchakán,6207019023,Porcentaje de hijos fallecidos de las mujeres de 15 a 49 años,2020,2.37524351865728,Porcentaje
04,Campeche,005,Hecelchakán,6207019024,Porcentaje de la población de 3 a 5 años que asiste a la escuela,2015,74.507772,Porcentaje
04,Campeche,005,Hecelchakán,6207019024,Porcentaje de la población de 3 a 5 años que asiste a la escuela,2020,77.9159265837774,Porcentaje
04,Campeche,005,Hecelchakán,6207019026,Porcentaje de la población de 6 a 11 años que asiste a la escuela,2015,96.897566,Porcentaje
04,Campeche,005,Hecelchakán,6207019026,Porcentaje de la población de 6 a 11 años que asiste a la escuela,2020,89.7196261682243,Porcentaje
04,Campeche,005,Hecelchakán,6207019028,Porcentaje de la población de 12 a 14 años que asiste a la escuela,2015,86.859163,Porcentaje
04,Campeche,005,Hecelchakán,6207019028,Porcentaje de la población de 12 a 14 años que asiste a la escuela,2020,88.3774453394707,Porcentaje
04,Campeche,005,Hecelchakán,6207019029,Porcentaje de la población de 15 a 24 años que asiste a la escuela,2015,44.395034,Porcentaje
04,Campeche,005,Hecelchakán,6207019029,Porcentaje de la población de 15 a 24 años que asiste a la escuela,2020,51.2614678899083,Porcentaje
04,Campeche,005,Hecelchakán,6207019030,Porcentaje de población de 12 años y más económicamente activa,2015,46.863391,Porcentaje
04,Campeche,005,Hecelchakán,6207019030,Porcentaje de población de 12 años y más económicamente activa,2020,60.8349267049076,Porcentaje
04,Campeche,005,Hecelchakán,6207019031,Porcentaje de población de 15 años y más con escolaridad básica,2015,49.056432,Porcentaje
04,Campeche,005,Hecelchakán,6207019031,Porcentaje de población de 15 años y más con escolaridad básica,2020,47.0213130189164,Porcentaje
04,Campeche,005,Hecelchakán,6207019034,Porcentaje de población de 3 años y más hablante de lengua indígena,2015,38.440576,Porcentaje
04,Campeche,005,Hecelchakán,6207019034,Porcentaje de población de 3 años y más hablante de lengua indígena,2020,36.1726685133887,Porcentaje
04,Campeche,005,Hecelchakán,6207019035,Porcentaje de la población de 12 años y más No Económicamente Activa,2015,53.102837,Porcentaje
04,Campeche,005,Hecelchakán,6207019035,Porcentaje de la población de 12 años y más No Económicamente Activa,2020,38.8862332695985,Porcentaje
04,Campeche,005,Hecelchakán,6207019039,Porcentaje de la población de 12 años y más económicamente activa ocupada,2015,97.477705,Porcentaje
04,Campeche,005,Hecelchakán,6207019039,Porcentaje de la población de 12 años y más económicamente activa ocupada,2020,98.9916186485071,Porcentaje
04,Campeche,005,Hecelchakán,6207019040,Porcentaje de la población femenina de 12 años y más económicamente activa,2015,27.114674,Porcentaje
04,Campeche,005,Hecelchakán,6207019040,Porcentaje de la población femenina de 12 años y más económicamente activa,2020,39.1304347826087,Porcentaje
04,Campeche,005,Hecelchakán,6207019042,Porcentaje de viviendas particulares habitadas que disponen de Internet,2015,7.6721997,Porcentaje
04,Campeche,005,Hecelchakán,6207019042,Porcentaje de viviendas particulares habitadas que disponen de Internet,2020,29.8503861003861,Porcentaje
04,Campeche,005,Hecelchakán,6207019043,Porcentaje de la población masculina de 12 años y más económicamente activa,2015,72.885326,Porcentaje
04,Campeche,005,Hecelchakán,6207019043,Porcentaje de la población masculina de 12 años y más económicamente activa,2020,60.8695652173913,Porcentaje
04,Campeche,005,Hecelchakán,6207019046,Porcentaje de viviendas particulares habitadas que disponen de computadora,2015,16.507646,Porcentaje
04,Campeche,005,Hecelchakán,6207019046,Porcentaje de viviendas particulares habitadas que disponen de computadora,2020,23.8658301158301,Porcentaje
04,Campeche,005,Hecelchakán,6207019047,Porcentaje de la población de 12 años y más no económicamente activa que estudia,2015,30.272677,Porcentaje
04,Campeche,005,Hecelchakán,6207019047,Porcentaje de la población de 12 años y más no económicamente activa que estudia,2020,37.3489039131326,Porcentaje
04,Campeche,005,Hecelchakán,6207019050,Porcentaje de viviendas particulares habitadas que disponen de teléfono fijo,2015,6.0907071,Porcentaje
04,Campeche,005,Hecelchakán,6207019050,Porcentaje de viviendas particulares habitadas que disponen de teléfono fijo,2020,5.74324324324324,Porcentaje
04,Campeche,005,Hecelchakán,6207019051,Porcentaje de la población de 12 años y más sin especificar su situación conyugal,2015,0.0633232,Porcentaje
04,Campeche,005,Hecelchakán,6207019051,Porcentaje de la población de 12 años y más sin especificar su situación conyugal,2020,0,Porcentaje
04,Campeche,005,Hecelchakán,6207019054,Porcentaje de la población femenina de 12 años y más económicamente activa ocupada,2015,98.538206,Porcentaje
04,Campeche,005,Hecelchakán,6207019054,Porcentaje de la población femenina de 12 años y más económicamente activa ocupada,2020,99.4979919678715,Porcentaje
04,Campeche,005,Hecelchakán,6207019055,Porcentaje de viviendas particulares habitadas que disponen de teléfono celular,2015,65.952163,Porcentaje
04,Campeche,005,Hecelchakán,6207019055,Porcentaje de viviendas particulares habitadas que disponen de teléfono celular,2020,74.2036679536679,Porcentaje
04,Campeche,005,Hecelchakán,6207019056,Porcentaje de la población masculina de 12 años y más económicamente activa ocupada,2015,97.083179,Porcentaje
04,Campeche,005,Hecelchakán,6207019056,Porcentaje de la población masculina de 12 años y más económicamente activa ocupada,2020,98.6660929432014,Porcentaje
04,Campeche,005,Hecelchakán,6207019057,Porcentaje de viviendas particulares habitadas que disponen de televisión de paga,2015,70.186904,Porcentaje
04,Campeche,005,Hecelchakán,6207019057,Porcentaje de viviendas particulares habitadas que disponen de televisión de paga,2020,71.4647683397683,Porcentaje
04,Campeche,005,Hecelchakán,6207019058,Porcentaje de población de 3 años y más hablante de lengua indígena que no habla español,2015,1.3912273,Porcentaje
04,Campeche,005,Hecelchakán,6207019058,Porcentaje de población de 3 años y más hablante de lengua indígena que no habla español,2020,2.30650013674902,Porcentaje
04,Campeche,005,Hecelchakán,6207019059,Porcentaje de población de 12 años con condición de actividad económica no especificada,2015,0.0337724,Porcentaje
04,Campeche,005,Hecelchakán,6207019059,Porcentaje de población de 12 años con condición de actividad económica no especificada,2020,0.278840025493945,Porcentaje
04,Campeche,005,Hecelchakán,6207019060,Porcentaje de la población de 12 años y más no económicamente activa que es pensionada o jubilada,2015,4.3723666,Porcentaje
04,Campeche,005,Hecelchakán,6207019060,Porcentaje de la población de 12 años y más no económicamente activa que es pensionada o jubilada,2020,4.97848801475108,Porcentaje
04,Campeche,005,Hecelchakán,6207019064,Porcentaje de la población de 12 años y más no económicamente activa que se dedica a los quehaceres del hogar,2015,52.4684,Porcentaje
04,Campeche,005,Hecelchakán,6207019064,Porcentaje de la población de 12 años y más no económicamente activa que se dedica a los quehaceres del hogar,2020,45.359557467732,Porcentaje
04,Campeche,005,Hecelchakán,6207019065,Porcentaje de la población de 12 años y más no económicamente activa que realiza otras actividades no económicas,2015,8.3392957,Porcentaje
04,Campeche,005,Hecelchakán,6207019065,Porcentaje de la población de 12 años y más no económicamente activa que realiza otras actividades no económicas,2020,6.19750051219013,Porcentaje
04,Campeche,005,Hecelchakán,6207019070,Porcentaje de la población de 12 años y más no económicamente activa con alguna limitación física o mental que les impide trabajar,2015,4.5472613,Porcentaje
04,Campeche,005,Hecelchakán,6207019070,Porcentaje de la población de 12 años y más no económicamente activa con alguna limitación física o mental que les impide trabajar,2020,6.11555009219422,Porcentaje
04,Campeche,005,Hecelchakán,6207020032,Porcentaje de hombres,2015,49.535703,Porcentaje
04,Campeche,005,Hecelchakán,6207020032,Porcentaje de hombres,2020,49.2308174327161,Porcentaje
04,Campeche,005,Hecelchakán,6207020033,Porcentaje de mujeres,2015,50.464297,Porcentaje
04,Campeche,005,Hecelchakán,6207020033,Porcentaje de mujeres,2020,50.7691825672839,Porcentaje
04,Campeche,005,Hecelchakán,6207020035,Promedio de ocupantes por cuarto (Índice de hacinamiento),2015,1.3685364,Promedio
04,Campeche,005,Hecelchakán,6207020035,Promedio de ocupantes por cuarto (Índice de hacinamiento),2020,1.26552955176517,Promedio
04,Campeche,005,Hecelchakán,6207049066,Población de 6 a 14 años que sabe leer y escribir,2020,4561,Porcentaje
04,Campeche,005,Hecelchakán,6207049067,Población de 6 a 14 años que no sabe leer y escribir,2020,692,Porcentaje
04,Campeche,005,Hecelchakán,6207049068,Porcentaje de la población de 3 años y más que asiste a la escuela,2020,29.6135074528426,Porcentaje
04,Campeche,005,Hecelchakán,6207049069,Porcentaje de la población de 3 años y más que no asiste a la escuela,2020,70.3831948291782,Porcentaje
04,Campeche,005,Hecelchakán,6207049070,Población de 6 a 14 años que no especificó si sabe o no leer y escribir,2020,16,Porcentaje
04,Campeche,005,Hecelchakán,6207049071,Porcentaje de la población de 3 años y más que no especificó si asiste o no a la escuela,2020,0.00329771797915842,Porcentaje
04,Campeche,005,Hecelchakán,6207068394,Porcentaje de viviendas con agua entubada dentro de la vivienda,2010,24.8373743347132,Porcentaje
04,Campeche,005,Hecelchakán,6207068394,Porcentaje de viviendas con agua entubada dentro de la vivienda,2015,43.811267,Porcentaje
04,Campeche,005,Hecelchakán,6207068394,Porcentaje de viviendas con agua entubada dentro de la vivienda,2020,40.3474903474903,Porcentaje
04,Campeche,005,Hecelchakán,6207129629,Porcentaje de la población nacional/estatal que representa,2020,3.43798708048468,Porcentaje
04,Campeche,005,Hecelchakán,6207129630,Promedio de ocupantes por dormitorio,2020,2.19452469390563,Promedio
04,Campeche,005,Hecelchakán,6207129631,Porcentaje de viviendas particulares habitadas que disponen de tinaco,2020,67.6882239382239,Porcentaje
04,Campeche,005,Hecelchakán,6207129632,Porcentaje de viviendas particulares habitadas que disponen de cisterna o aljibe,2020,7.36003861003861,Porcentaje
04,Campeche,005,Hecelchakán,6207129635,Porcentaje de viviendas particulares habitadas que disponen de Automóvil o camioneta,2020,20.4995173745174,Porcentaje
04,Campeche,005,Hecelchakán,6207129636,Porcentaje de viviendas particulares habitadas que disponen de motocicleta o motoneta,2020,20.1375482625483,Porcentaje
04,Campeche,005,Hecelchakán,6207129637,Porcentaje de viviendas particulares habitadas que disponen de bicicleta como medio de transporte,2020,51.6891891891892,Porcentaje
04,Campeche,005,Hecelchakán,6207129638,Porcentaje de la población con algún tipo de  discapacidad,2020,5.3263151298681,Porcentaje
04,Campeche,005,Hecelchakán,6207129639,Porcentaje de la población entre 0 y 17 años con algún tipo de  discapacidad,2020,1.75817699636578,Porcentaje
04,Campeche,005,Hecelchakán,6207129640,Porcentaje de la población entre 18 y 29 años con algún tipo de  discapacidad,2020,1.48911798396334,Porcentaje
04,Campeche,005,Hecelchakán,6207129641,Porcentaje de la población entre 30 y 59 años con algún tipo de  discapacidad,2020,3.97793748955374,Porcentaje
04,Campeche,005,Hecelchakán,6207129642,Porcentaje de la población de 60 años y más con algún tipo de  discapacidad,2020,26.0726974583219,Porcentaje
04,Campeche,005,Hecelchakán,6207129643,Porcentaje de la población de 5 y más años migrante según causa: Trabajo,2020,20.159151193634,Porcentaje
04,Campeche,005,Hecelchakán,6207129644,Porcentaje de la población de 5 y más años migrante según causa: Familiar,2020,51.1936339522546,Porcentaje
04,Campeche,005,Hecelchakán,6207129645,Porcentaje de la población de 5 y más años migrante según causa: Educativa,2020,7.02917771883289,Porcentaje
04,Campeche,005,Hecelchakán,6207129646,Porcentaje de la población de 5 y más años migrante según causa: Inseguridad delictiva o violencia,2020,12.5994694960212,Porcentaje
04,Campeche,005,Hecelchakán,6207129647,Porcentaje de la población de 5 y más años migrante según causa: Otra causa,2020,7.69230769230769,Porcentaje
04,Campeche,005,Hecelchakán,6207129648,Promedio de hijos nacidos vivos por grupo de edad: 15-19,2020,0.0933641975308642,Promedio
04,Campeche,005,Hecelchakán,6207129649,Promedio de hijos nacidos vivos por grupo de edad: 20-24,2020,0.56786271450858,Promedio
04,Campeche,005,Hecelchakán,6207129650,Promedio de hijos nacidos vivos por grupo de edad: 25-29,2020,1.29963099630996,Promedio
04,Campeche,005,Hecelchakán,6207129651,Promedio de hijos nacidos vivos por grupo de edad: 30-34,2020,1.83371472158658,Promedio
04,Campeche,005,Hecelchakán,6207129652,Promedio de hijos nacidos vivos por grupo de edad: 35-39,2020,2.22308288148722,Promedio
04,Campeche,005,Hecelchakán,6207129653,Promedio de hijos nacidos vivos por grupo de edad: 40-44,2020,2.50560747663551,Promedio
04,Campeche,005,Hecelchakán,6207129654,Promedio de hijos nacidos vivos por grupo de edad: 45-49,2020,2.81193124368049,Promedio
04,Campeche,005,Hecelchakán,6207129812,Porcentaje de viviendas particulares habitadas que disponen de refrigerador,2020,76.0859073359073,Porcentaje
04,Campeche,005,Hecelchakán,6207129813,Porcentaje de viviendas particulares habitadas que disponen de lavadora,2020,74.3725868725869,Porcentaje
04,Campeche,005,Hecelchakán,6207129818,Porcentaje de la población derechohabiente en Instituto de Salud para el Bienestar (IMSS-PROSPERA o IMSS-BIENESTAR),2020,2.14351907812563,Porcentaje
04,Campeche,006,Hopelchén,1001000001,Superficie continental,2020,7779.86496197,Kilómetros cuadrados
04,Campeche,006,Hopelchén,1002000001,Población total,1995,41745,Personas
04,Campeche,006,Hopelchén,1002000001,Población total,2000,31214,Personas
04,Campeche,006,Hopelchén,1002000001,Población total,2005,34687,Personas
04,Campeche,006,Hopelchén,1002000001,Población total,2010,37777,Personas
04,Campeche,006,Hopelchén,1002000001,Población total,2020,42140,Personas
04,Campeche,006,Hopelchén,1002000002,Población total hombres,1995,21709,Personas
04,Campeche,006,Hopelchén,1002000002,Población total hombres,2000,15974,Personas
04,Campeche,006,Hopelchén,1002000002,Población total hombres,2005,17711,Personas
04,Campeche,006,Hopelchén,1002000002,Población total hombres,2010,19306,Personas
04,Campeche,006,Hopelchén,1002000002,Población total hombres,2020,21328,Personas
04,Campeche,006,Hopelchén,1002000003,Población total mujeres,1995,20036,Personas
